country,fifa_version,num_players,avg_overall,max_overall,avg_pace,avg_shooting,avg_passing,avg_dribbling,avg_defending,avg_physic,avg_attack_overall,avg_defense_overall
Grenada,15,2,60.5,63,71.0,56.5,54.5,61.5,55.5,68.5,60.5,60.5
Grenada,16,2,59.5,61,74.0,36.5,42.5,46.0,56.0,67.5,59.5,59.5
Grenada,17,1,62.0,62,68.0,21.0,34.0,32.0,61.0,74.0,62.0,62.0
Grenada,18,1,64.0,64,67.0,21.0,34.0,38.0,61.0,75.0,64.0,64.0
Grenada,19,1,63.0,63,67.0,21.0,34.0,37.0,61.0,75.0,63.0,63.0
Grenada,20,2,60.5,64,62.0,32.5,44.5,48.0,57.5,64.5,60.5,64.0
Grenada,21,4,64.5,66,67.5,44.25,54.5,59.5,60.75,73.5,64.5,65.0
Grenada,22,6,63.0,66,70.0,47.5,52.666666666666664,60.0,55.833333333333336,71.5,61.0,64.6
Grenada,23,5,66.4,70,70.4,49.8,57.2,62.0,61.8,74.2,68.0,66.0
Grenada,24,8,65.0,70,68.0,54.5,57.125,62.625,57.5,72.625,64.0,64.83333333333333
Guam,15,1,68.0,68,75.0,47.0,59.0,64.0,68.0,72.0,68.0,68.0
Guam,16,1,69.0,69,74.0,48.0,60.0,65.0,69.0,73.0,69.0,69.0
Guam,17,1,69.0,69,72.0,48.0,61.0,63.0,67.0,72.0,69.0,69.0
Guam,18,1,69.0,69,76.0,48.0,61.0,63.0,67.0,72.0,69.0,69.0
Guam,19,1,69.0,69,74.0,48.0,61.0,63.0,65.0,72.0,69.0,69.0
Guam,20,1,66.0,66,69.0,48.0,61.0,62.0,63.0,69.0,66.0,66.0
Guam,21,1,67.0,67,69.0,48.0,61.0,62.0,63.0,69.0,67.0,67.0
Guam,22,1,65.0,65,64.0,48.0,61.0,62.0,63.0,68.0,65.0,65.0
Guam,23,1,63.0,63,60.0,48.0,61.0,60.0,63.0,69.0,63.0,63.0
Guatemala,15,3,66.0,69,73.0,64.0,65.0,72.5,43.5,60.0,65.0,64.0
Guatemala,16,4,66.25,70,69.33333333333333,51.666666666666664,56.333333333333336,60.666666666666664,58.666666666666664,64.33333333333333,66.25,65.0
Guatemala,17,4,67.75,73,69.33333333333333,63.666666666666664,58.666666666666664,68.33333333333333,42.666666666666664,59.666666666666664,65.0,67.5
Guatemala,18,1,72.0,72,,,,,,,72.0,72.0
Guatemala,19,3,64.0,69,66.5,36.5,46.0,46.5,59.5,67.0,64.0,64.0
Guatemala,20,2,65.5,66,75.0,49.0,58.0,59.0,63.0,67.0,65.5,65.5
Guatemala,22,2,61.5,63,61.5,40.5,55.5,57.5,60.0,54.0,61.5,61.5
Guatemala,23,1,63.0,63,,,,,,,63.0,63.0
Guatemala,24,5,64.2,68,68.2,53.2,55.0,60.2,46.0,67.0,63.666666666666664,65.0
Guinea,15,14,69.28571428571429,77,75.21428571428571,59.5,60.642857142857146,69.78571428571429,45.785714285714285,68.07142857142857,69.66666666666667,67.5
Guinea,16,14,72.14285714285714,78,79.28571428571429,62.714285714285715,64.78571428571429,73.28571428571429,44.642857142857146,67.28571428571429,71.2,71.75
Guinea,17,14,72.85714285714286,80,77.28571428571429,63.142857142857146,64.0,72.42857142857143,44.57142857142857,68.21428571428571,71.33333333333333,73.4
Guinea,18,14,73.57142857142857,83,78.0,63.857142857142854,65.92857142857143,73.71428571428571,45.285714285714285,68.85714285714286,72.5,75.8
Guinea,19,14,72.57142857142857,83,74.5,63.5,63.5,70.78571428571429,46.5,68.57142857142857,72.625,74.2
Guinea,20,14,72.85714285714286,82,68.85714285714286,55.92857142857143,60.857142857142854,66.78571428571429,56.92857142857143,72.0,71.4,72.88888888888889
Guinea,21,14,71.21428571428571,81,66.85714285714286,57.42857142857143,59.857142857142854,65.71428571428571,55.214285714285715,71.71428571428571,70.6,69.75
Guinea,22,14,72.14285714285714,80,67.53846153846153,54.61538461538461,60.0,64.38461538461539,59.30769230769231,72.38461538461539,72.75,71.0
Guinea,23,14,72.14285714285714,81,67.35714285714286,55.857142857142854,61.5,65.71428571428571,59.857142857142854,71.07142857142857,71.33333333333333,71.33333333333333
Guinea,24,14,72.85714285714286,78,67.64285714285714,63.42857142857143,63.285714285714285,69.14285714285714,55.214285714285715,70.28571428571429,73.0,72.8
Guinea Bissau,15,10,64.7,73,74.5,58.0,54.1,66.9,35.7,58.4,66.33333333333333,64.0
Guinea Bissau,16,9,66.44444444444444,75,76.77777777777777,54.44444444444444,55.111111111111114,65.33333333333333,37.77777777777778,58.44444444444444,68.25,60.333333333333336
Guinea Bissau,17,14,68.0,74,75.78571428571429,62.642857142857146,54.92857142857143,66.35714285714286,30.857142857142858,67.14285714285714,67.8,63.5
Guinea Bissau,18,14,67.71428571428571,74,75.42857142857143,58.857142857142854,57.0,67.0,43.642857142857146,67.07142857142857,68.0,68.2
Guinea Bissau,19,14,68.35714285714286,76,74.21428571428571,56.785714285714285,56.785714285714285,65.5,49.57142857142857,69.21428571428571,68.71428571428571,68.0
Guinea Bissau,20,14,69.71428571428571,75,71.57142857142857,53.785714285714285,58.5,66.0,56.642857142857146,70.78571428571429,69.71428571428571,69.88888888888889
Guinea Bissau,21,14,66.57142857142857,75,74.57142857142857,55.5,57.357142857142854,66.57142857142857,52.5,64.85714285714286,66.0,67.71428571428571
Guinea Bissau,22,14,69.0,75,74.85714285714286,57.785714285714285,59.5,67.07142857142857,53.92857142857143,71.14285714285714,69.66666666666667,69.0
Guinea Bissau,23,14,69.07142857142857,74,75.07142857142857,59.07142857142857,59.57142857142857,67.85714285714286,51.857142857142854,70.78571428571429,69.85714285714286,68.42857142857143
Guinea Bissau,24,14,69.78571428571429,75,78.78571428571429,59.0,60.214285714285715,69.28571428571429,54.42857142857143,68.78571428571429,70.83333333333333,70.33333333333333
Guyana,15,1,67.0,67,,,,,,,67.0,67.0
Guyana,16,2,65.0,67,71.5,56.0,64.0,64.5,56.5,72.0,67.0,63.0
Guyana,17,3,62.666666666666664,67,75.0,56.666666666666664,59.0,63.666666666666664,41.666666666666664,67.0,60.0,64.0
Guyana,18,5,61.6,65,67.4,44.0,52.4,56.8,57.4,64.8,61.0,61.6
Guyana,19,3,61.666666666666664,65,69.0,45.666666666666664,52.333333333333336,55.666666666666664,57.666666666666664,69.33333333333333,61.666666666666664,61.666666666666664
Guyana,20,4,63.5,68,77.25,51.5,54.5,63.25,48.25,67.0,65.0,62.0
Guyana,21,10,59.6,68,75.22222222222223,44.22222222222222,52.111111111111114,58.0,48.666666666666664,61.888888888888886,59.6,58.0
Guyana,22,7,57.714285714285715,65,74.16666666666667,43.666666666666664,51.666666666666664,59.0,47.333333333333336,58.166666666666664,60.333333333333336,57.0
Guyana,23,5,59.4,62,70.8,43.4,52.8,58.8,51.2,60.2,60.0,59.5
Guyana,24,5,61.6,65,73.4,46.4,55.4,61.4,57.0,63.6,59.0,63.333333333333336
Haiti,15,7,66.28571428571429,72,76.0,52.666666666666664,55.833333333333336,61.333333333333336,58.666666666666664,64.5,65.5,66.6
Haiti,16,10,64.6,75,68.66666666666667,48.22222222222222,50.55555555555556,58.44444444444444,54.22222222222222,63.888888888888886,64.33333333333333,66.5
Haiti,17,10,65.0,74,73.4,50.6,56.4,61.7,55.3,64.6,63.5,67.6
Haiti,18,14,63.285714285714285,72,71.76923076923077,52.15384615384615,54.46153846153846,62.30769230769231,45.15384615384615,60.84615384615385,61.0,67.5
Haiti,19,11,63.72727272727273,73,70.9090909090909,55.0,54.45454545454545,62.09090909090909,43.54545454545455,62.54545454545455,62.0,68.33333333333333
Haiti,20,8,63.125,68,67.375,51.0,54.875,62.125,45.125,60.75,61.75,63.333333333333336
Haiti,21,10,63.4,68,68.5,48.8,53.9,61.6,47.9,63.1,65.0,62.0
Haiti,22,10,64.1,70,70.66666666666667,48.888888888888886,52.111111111111114,59.55555555555556,48.333333333333336,65.44444444444444,66.5,63.833333333333336
Haiti,23,10,63.8,71,69.125,50.75,52.125,60.5,46.0,64.625,64.5,63.833333333333336
Haiti,24,9,66.0,72,77.0,51.833333333333336,59.5,65.83333333333333,51.0,64.66666666666667,64.0,66.33333333333333
Honduras,15,14,68.42857142857143,73,70.57142857142857,53.642857142857146,61.357142857142854,66.21428571428571,62.92857142857143,70.92857142857143,69.66666666666667,68.5
Honduras,16,13,67.92307692307692,74,70.84615384615384,55.84615384615385,57.53846153846154,66.76923076923077,54.46153846153846,69.15384615384616,65.6,69.125
Honduras,17,14,67.78571428571429,75,73.64285714285714,58.07142857142857,59.5,66.21428571428571,53.357142857142854,70.35714285714286,67.0,67.66666666666667
Honduras,18,13,69.84615384615384,74,72.84615384615384,61.0,61.84615384615385,67.15384615384616,51.69230769230769,71.07692307692308,70.5,70.0
Honduras,19,14,69.71428571428571,75,74.28571428571429,59.857142857142854,61.357142857142854,68.14285714285714,50.642857142857146,71.07142857142857,71.0,68.75
Honduras,20,14,68.57142857142857,75,75.0,61.285714285714285,62.642857142857146,68.57142857142857,47.285714285714285,67.14285714285714,67.77777777777777,67.33333333333333
Honduras,21,14,69.42857142857143,75,70.92857142857143,62.92857142857143,61.92857142857143,67.5,47.5,70.0,69.5,68.66666666666667
Honduras,22,11,68.0909090909091,75,70.54545454545455,62.45454545454545,63.0,67.0,49.81818181818182,70.0909090909091,69.33333333333333,67.6
Honduras,23,10,69.4,75,73.9,62.9,62.5,68.6,45.9,71.8,71.8,68.75
Honduras,24,12,67.91666666666667,74,71.58333333333333,58.416666666666664,60.166666666666664,65.16666666666667,48.916666666666664,69.25,71.75,65.71428571428571
Hong Kong,18,1,54.0,54,72.0,32.0,50.0,54.0,51.0,48.0,54.0,54.0
Hong Kong,19,2,60.5,62,51.5,52.5,52.0,59.5,54.5,57.0,60.5,62.0
Hong Kong,20,1,67.0,67,65.0,23.0,35.0,38.0,66.0,74.0,67.0,67.0
Hong Kong,21,2,52.5,57,66.0,43.5,53.0,53.0,44.0,54.0,52.5,52.5
Hong Kong,22,2,53.0,57,66.5,44.5,53.5,52.5,45.0,55.5,53.0,53.0
Hong Kong,23,3,62.666666666666664,68,61.333333333333336,36.0,45.333333333333336,48.0,57.333333333333336,67.33333333333333,58.0,65.0
Hong Kong,24,4,62.25,69,64.25,36.75,41.5,50.5,54.25,65.0,59.5,63.666666666666664
Hungary,15,14,71.21428571428571,79,70.11111111111111,69.0,63.333333333333336,68.22222222222223,45.888888888888886,69.0,71.25,70.25
Hungary,16,14,72.42857142857143,80,73.1,68.1,65.2,69.4,42.8,70.7,72.5,71.0
Hungary,17,14,73.5,79,69.72727272727273,64.0,68.45454545454545,71.18181818181819,46.18181818181818,67.9090909090909,73.83333333333333,72.16666666666667
Hungary,18,14,73.21428571428571,78,69.33333333333333,58.25,64.75,66.41666666666667,52.166666666666664,71.33333333333333,74.25,72.375
Hungary,19,14,72.71428571428571,79,71.16666666666667,57.833333333333336,63.416666666666664,66.16666666666667,48.916666666666664,71.66666666666667,72.2,72.71428571428571
Hungary,20,14,74.71428571428571,85,69.16666666666667,62.916666666666664,66.83333333333333,71.0,48.333333333333336,65.83333333333333,72.85714285714286,76.66666666666667
Hungary,21,14,73.07142857142857,85,64.75,60.083333333333336,64.83333333333333,67.91666666666667,53.916666666666664,68.0,71.4,74.375
Hungary,22,14,74.28571428571429,85,68.08333333333333,57.666666666666664,63.5,67.08333333333333,56.583333333333336,71.41666666666667,73.0,75.25
Hungary,23,14,74.5,85,69.16666666666667,63.583333333333336,66.33333333333333,70.5,56.916666666666664,69.25,73.28571428571429,75.0
Hungary,24,14,75.85714285714286,84,70.58333333333333,61.666666666666664,65.33333333333333,69.08333333333333,56.166666666666664,70.91666666666667,75.33333333333333,76.25
Iceland,15,14,70.21428571428571,77,69.71428571428571,63.857142857142854,58.0,63.0,49.57142857142857,72.21428571428571,71.125,68.25
Iceland,16,14,71.42857142857143,78,68.57142857142857,62.142857142857146,61.714285714285715,64.42857142857143,54.714285714285715,73.57142857142857,74.25,69.33333333333333
Iceland,17,14,73.28571428571429,82,69.92857142857143,64.21428571428571,63.857142857142854,66.35714285714286,53.642857142857146,73.78571428571429,74.71428571428571,72.4
Iceland,18,14,72.85714285714286,82,66.14285714285714,64.5,63.214285714285715,65.78571428571429,54.142857142857146,74.5,74.42857142857143,71.5
Iceland,19,14,73.78571428571429,82,63.142857142857146,59.285714285714285,64.0,64.42857142857143,60.357142857142854,75.21428571428571,75.2,72.22222222222223
Iceland,20,14,73.57142857142857,83,63.84615384615385,63.38461538461539,64.76923076923077,66.46153846153847,57.46153846153846,73.07692307692308,75.2,72.0
Iceland,21,14,72.5,79,64.46153846153847,62.84615384615385,64.61538461538461,65.53846153846153,58.76923076923077,71.61538461538461,74.25,71.25
Iceland,22,14,72.14285714285714,79,67.92307692307692,64.3076923076923,64.15384615384616,68.15384615384616,52.38461538461539,70.61538461538461,72.14285714285714,72.0
Iceland,23,14,70.71428571428571,76,68.41666666666667,60.333333333333336,63.833333333333336,67.0,58.25,70.83333333333333,70.2,71.28571428571429
Iceland,24,14,71.92857142857143,76,70.3076923076923,63.76923076923077,66.38461538461539,69.76923076923077,56.61538461538461,70.61538461538461,71.55555555555556,72.6
India,15,14,58.285714285714285,66,73.83333333333333,45.083333333333336,42.083333333333336,51.916666666666664,42.333333333333336,56.916666666666664,58.666666666666664,58.0
India,16,14,59.07142857142857,66,71.75,50.166666666666664,45.416666666666664,57.083333333333336,38.416666666666664,55.666666666666664,59.0,59.142857142857146
India,17,14,60.57142857142857,67,71.33333333333333,50.5,48.0,55.916666666666664,40.166666666666664,56.25,60.714285714285715,60.42857142857143
India,18,14,61.0,67,73.75,52.583333333333336,48.916666666666664,57.916666666666664,37.083333333333336,57.916666666666664,61.42857142857143,60.57142857142857
India,19,14,61.42857142857143,67,71.07692307692308,45.69230769230769,47.07692307692308,55.30769230769231,45.15384615384615,61.23076923076923,61.666666666666664,61.25
India,20,14,61.142857142857146,64,62.916666666666664,48.666666666666664,54.916666666666664,57.0,45.75,60.916666666666664,61.5,61.0
India,21,14,60.857142857142854,64,63.61538461538461,47.23076923076923,54.46153846153846,57.0,46.38461538461539,61.69230769230769,60.75,60.875
India,22,14,62.07142857142857,68,73.27272727272727,46.18181818181818,53.54545454545455,59.09090909090909,46.81818181818182,64.0,63.0,62.111111111111114
India,23,14,61.42857142857143,65,71.18181818181819,44.63636363636363,50.27272727272727,57.63636363636363,48.81818181818182,69.18181818181819,61.75,61.3
India,24,14,62.285714285714285,66,72.5,44.0,51.166666666666664,57.25,49.5,68.91666666666667,62.8,62.0
Indonesia,15,1,58.0,58,77.0,32.0,49.0,58.0,56.0,61.0,58.0,58.0
Indonesia,16,1,56.0,56,69.0,30.0,51.0,56.0,53.0,55.0,56.0,56.0
Indonesia,19,1,56.0,56,57.0,41.0,59.0,54.0,33.0,43.0,56.0,56.0
Indonesia,20,1,56.0,56,61.0,41.0,57.0,55.0,33.0,34.0,56.0,56.0
Indonesia,21,1,56.0,56,61.0,44.0,56.0,60.0,33.0,34.0,56.0,56.0
Indonesia,22,1,51.0,51,63.0,43.0,47.0,55.0,29.0,43.0,51.0,51.0
Indonesia,23,1,58.0,58,58.0,24.0,33.0,41.0,58.0,69.0,58.0,58.0
Indonesia,24,3,60.666666666666664,64,67.0,42.333333333333336,50.666666666666664,54.0,57.0,64.33333333333333,60.666666666666664,62.0
Iran,15,6,66.16666666666667,75,70.5,58.5,61.25,67.25,51.0,63.0,63.0,67.75
Iran,16,7,67.28571428571429,71,78.4,62.2,62.0,71.0,42.6,60.2,67.0,67.5
Iran,17,11,67.18181818181819,75,75.66666666666667,62.888888888888886,58.22222222222222,66.66666666666667,42.0,61.77777777777778,67.0,68.0
Iran,18,14,70.14285714285714,77,76.08333333333333,61.916666666666664,61.166666666666664,66.66666666666667,47.5,66.91666666666667,72.5,68.33333333333333
Iran,19,14,70.42857142857143,78,75.53846153846153,60.69230769230769,63.23076923076923,69.3076923076923,51.30769230769231,65.23076923076923,71.16666666666667,69.42857142857143
Iran,20,14,69.64285714285714,75,74.0,57.76923076923077,60.07692307692308,68.61538461538461,47.30769230769231,64.84615384615384,70.625,69.0
Iran,21,14,71.07142857142857,77,72.54545454545455,60.27272727272727,61.27272727272727,69.45454545454545,49.45454545454545,66.27272727272727,72.42857142857143,70.14285714285714
Iran,22,14,71.42857142857143,79,72.5,64.5,65.3,71.8,51.9,69.0,73.16666666666667,69.875
Iran,23,14,71.14285714285714,81,74.0,61.84615384615385,63.76923076923077,69.76923076923077,50.76923076923077,68.46153846153847,72.0,70.0
Iran,24,14,70.85714285714286,82,72.07142857142857,61.214285714285715,64.0,68.92857142857143,53.714285714285715,70.42857142857143,72.5,68.85714285714286
Iraq,15,5,65.0,72,73.2,57.8,59.2,68.0,52.0,66.8,62.0,66.0
Iraq,16,12,64.58333333333333,71,72.41666666666667,56.25,56.416666666666664,64.66666666666667,47.583333333333336,65.75,62.666666666666664,64.85714285714286
Iraq,17,10,66.5,73,72.8,58.3,59.8,67.7,50.4,65.3,63.5,66.83333333333333
Iraq,18,9,67.55555555555556,74,68.0,54.44444444444444,61.111111111111114,65.88888888888889,56.888888888888886,71.22222222222223,70.0,66.85714285714286
Iraq,19,7,66.57142857142857,73,72.28571428571429,59.857142857142854,61.57142857142857,68.42857142857143,53.57142857142857,64.0,66.57142857142857,67.25
Iraq,20,6,68.83333333333333,75,70.16666666666667,62.666666666666664,65.0,69.5,57.666666666666664,69.16666666666667,71.5,67.66666666666667
Iraq,21,4,70.75,75,74.0,66.25,66.5,72.75,56.25,70.25,71.5,75.0
Iraq,22,4,66.5,68,72.25,62.5,61.5,67.25,51.0,68.0,66.5,63.0
Iraq,23,9,63.0,70,67.77777777777777,52.0,52.888888888888886,59.77777777777778,48.333333333333336,64.88888888888889,59.0,63.333333333333336
Iraq,24,13,63.38461538461539,69,66.53846153846153,53.23076923076923,55.0,60.84615384615385,48.92307692307692,65.15384615384616,63.5,66.0
Ireland,15,14,75.78571428571429,79,67.75,64.0,67.5,72.0,57.916666666666664,69.16666666666667,76.0,75.85714285714286
Ireland,16,14,76.5,81,66.83333333333333,65.5,69.75,73.25,60.166666666666664,71.66666666666667,76.16666666666667,76.75
Ireland,17,14,77.14285714285714,82,64.66666666666667,65.66666666666667,69.83333333333333,71.91666666666667,61.916666666666664,72.08333333333333,76.83333333333333,77.22222222222223
Ireland,18,14,76.14285714285714,81,66.07692307692308,62.76923076923077,67.07692307692308,68.92307692307692,64.23076923076923,74.53846153846153,75.75,76.44444444444444
Ireland,19,14,75.57142857142857,80,67.61538461538461,62.92307692307692,68.07692307692308,69.76923076923077,67.38461538461539,72.6923076923077,75.4,76.0
Ireland,20,14,75.35714285714286,79,66.08333333333333,61.083333333333336,65.41666666666667,68.16666666666667,69.5,73.16666666666667,75.0,75.45454545454545
Ireland,21,14,76.14285714285714,81,65.84615384615384,61.69230769230769,66.92307692307692,69.61538461538461,67.61538461538461,73.0,75.83333333333333,76.8
Ireland,22,14,74.35714285714286,78,65.3076923076923,62.69230769230769,68.23076923076923,70.76923076923077,65.6923076923077,71.07692307692308,73.83333333333333,74.8
Ireland,23,14,73.57142857142857,77,60.18181818181818,52.36363636363637,61.90909090909091,63.45454545454545,72.54545454545455,74.81818181818181,75.0,73.57142857142857
Ireland,24,14,73.64285714285714,76,63.0,52.2,62.3,65.0,68.1,73.3,74.5,73.61538461538461
Israel,15,14,69.0,76,67.5,56.357142857142854,61.285714285714285,66.92857142857143,49.642857142857146,66.42857142857143,69.57142857142857,68.42857142857143
Israel,16,14,71.0,80,68.85714285714286,58.785714285714285,65.07142857142857,69.64285714285714,50.214285714285715,65.35714285714286,71.14285714285714,70.85714285714286
Israel,17,14,72.14285714285714,77,70.0,57.857142857142854,65.35714285714286,69.85714285714286,53.57142857142857,66.71428571428571,73.66666666666667,71.14285714285714
Israel,18,12,71.16666666666667,76,69.72727272727273,62.09090909090909,65.45454545454545,70.9090909090909,50.36363636363637,67.54545454545455,71.71428571428571,71.0
Israel,19,14,71.78571428571429,80,68.61538461538461,62.76923076923077,63.38461538461539,71.0,48.76923076923077,67.38461538461539,72.57142857142857,70.83333333333333
Israel,20,14,72.0,81,71.83333333333333,62.583333333333336,63.333333333333336,72.0,45.0,64.25,73.25,70.0
Israel,21,14,71.64285714285714,81,73.61538461538461,65.07692307692308,65.07692307692308,72.15384615384616,46.53846153846154,64.15384615384616,72.88888888888889,69.4
